User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score,Password
U279,9,TRUE,FALSE,10,9,6,17,11,Conleychester,88,82,0.425770308,xnwnygci
U280,1,TRUE,TRUE,128,19,4,2,19,Lake Steven,7,216,0.613445378,srmusphs
U281,7,TRUE,FALSE,124,14,5,13,16,Christineberg,99,256,0.669467787,xhlcidzx
U282,9,TRUE,TRUE,41,14,2,5,18,Port Ashleyton,98,321,0.760504202,kjpgrghu
U283,3,TRUE,TRUE,129,7,18,10,3,Lake Jonathanburgh,89,257,0.670868347,qmdltgtf
U284,8,FALSE,FALSE,71,5,16,4,4,Aprilland,5,20,0.338935574,bbdnwvlm
U285,8,FALSE,TRUE,60,0,11,14,0,Collinshaven,92,148,0.518207283,rnljvqpl
U286,6,FALSE,TRUE,150,1,15,5,0,Rachelmouth,47,221,0.620448179,xnnpbanf
U287,8,FALSE,TRUE,185,14,10,0,16,Michelleside,43,327,0.768907563,phaoyluv
U288,6,TRUE,FALSE,79,12,9,2,16,Huntborough,27,177,0.558823529,tljdvkgx
U289,7,TRUE,TRUE,119,8,2,18,9,East Jessica,7,68,0.406162465,lueqxsbz
U290,6,TRUE,FALSE,37,9,5,17,6,Harperbury,81,66,0.403361345,dvksqkie
U291,4,TRUE,TRUE,23,10,2,16,10,Port Bruceport,29,25,0.345938375,qdaebcqv
U292,3,TRUE,FALSE,29,4,13,11,14,Kathrynfurt,11,21,0.340336134,ohrppkcm
U293,5,FALSE,TRUE,10,17,14,11,18,North Ricardo,85,107,0.460784314,mrckhham
U294,1,FALSE,TRUE,3,6,0,7,16,Danielsville,4,43,0.371148459,dqukiuvw
U295,7,TRUE,TRUE,194,7,15,3,16,East Denise,91,475,0.976190476,ngzfnmuv
U296,7,TRUE,FALSE,16,17,0,8,18,North Ricardoton,78,161,0.536414566,ogeqisov
U297,7,FALSE,FALSE,122,11,13,16,7,North Adam,79,88,0.434173669,crqvrosn
U298,7,FALSE,TRUE,148,16,0,12,3,Turnerview,49,125,0.485994398,fiokujiz
U299,1,TRUE,TRUE,163,7,2,3,16,Dawntown,98,472,0.971988796,kezjqmrp
U300,9,FALSE,TRUE,25,5,18,5,5,Bergburgh,74,155,0.528011204,pwuertra
U301,4,FALSE,FALSE,108,8,16,16,1,North Yolanda,12,-87,0.18907563,ihwnczyc
U302,5,TRUE,TRUE,189,5,15,11,14,Bishophaven,50,304,0.736694678,jromrubd
U303,4,TRUE,FALSE,4,16,0,13,9,South Lauramouth,95,87,0.432773109,ncauzqow
U304,8,TRUE,FALSE,42,12,8,16,12,Lake Bryan,95,122,0.481792717,dqgukmaj
U305,8,FALSE,FALSE,197,13,6,6,2,Lake Robert,6,98,0.448179272,sferrtad
U306,7,TRUE,FALSE,144,3,19,1,5,Vasquezmouth,84,338,0.784313725,rqnrkjck
U307,5,TRUE,FALSE,168,4,19,9,11,New Jeffrey,91,317,0.754901961,wsxjwvry
U308,4,TRUE,TRUE,140,5,4,8,12,Lake Kennethside,63,321,0.760504202,xqygfrdn
U309,2,TRUE,TRUE,45,3,10,13,9,South Stevenchester,39,107,0.460784314,wnxvajks
U310,5,FALSE,TRUE,77,8,7,16,11,New Sarah,19,16,0.333333333,mvrfeksm
U311,1,TRUE,FALSE,109,17,7,12,10,Douglasmouth,67,126,0.487394958,udlhvmxx
U312,6,FALSE,FALSE,76,1,14,7,6,Vasquezton,50,115,0.471988796,qauekwow
U313,4,FALSE,TRUE,64,15,18,0,5,Lake Jenniferfort,88,212,0.607843137,uiytxzxj
U314,1,TRUE,FALSE,143,10,16,9,6,Port Blake,43,139,0.505602241,ejmucnvm
U315,8,FALSE,FALSE,28,17,9,12,15,Davisbury,56,8,0.322128852,tnbccxep
U316,9,FALSE,TRUE,137,18,8,15,4,New Paula,35,39,0.365546218,biybwstx
U317,3,TRUE,FALSE,39,6,1,18,7,North John,92,102,0.453781513,rlbqljpq
U318,7,TRUE,FALSE,163,7,4,3,19,West Kathy,52,353,0.805322129,mlflnlea
U319,5,TRUE,FALSE,162,4,9,10,15,Lake Shawn,3,165,0.542016807,tjoojxnw
U320,2,TRUE,FALSE,54,5,16,16,8,Helenville,80,91,0.43837535,hsypvzaw
U321,1,FALSE,FALSE,127,17,15,13,3,Scottshire,13,-75,0.205882353,iauyhaov
U322,3,FALSE,TRUE,45,11,8,6,11,Port Michael,40,105,0.457983193,dgsyrgtl
U323,1,TRUE,FALSE,121,9,4,15,13,Terryville,63,161,0.536414566,ktyafimn
U324,3,FALSE,TRUE,171,13,12,15,19,Smithborough,51,185,0.570028011,ohwzvdcb
U325,8,FALSE,FALSE,162,15,14,0,7,North Gerald,81,272,0.691876751,neccpdok
U326,9,FALSE,FALSE,120,13,19,19,4,New Ashlee,0,-135,0.121848739,orkawgoo
U327,8,FALSE,TRUE,173,14,4,17,4,Smithton,22,55,0.387955182,rbidrplz
U328,2,TRUE,TRUE,191,8,18,1,8,Anthonyhaven,50,349,0.799719888,wamilyzo
U329,1,FALSE,FALSE,190,3,10,1,16,West William,13,253,0.665266106,wlmlbome
U330,1,FALSE,FALSE,48,0,17,4,4,Thompsonville,32,60,0.394957983,nzcsishz
U331,2,FALSE,FALSE,189,15,10,11,4,Lambertport,74,156,0.529411765,zkosthgx
U332,5,FALSE,TRUE,35,14,7,9,1,West Patriciaside,85,96,0.445378151,zsbpmjkm
U333,2,FALSE,TRUE,174,1,4,12,13,Port Michael,60,280,0.703081232,bhldvcof
U334,9,FALSE,TRUE,142,6,11,0,0,New Jonathan,82,322,0.761904762,nmgcdujx
U335,2,FALSE,TRUE,190,12,16,7,17,Melanieport,48,263,0.679271709,ibqylmiw
U336,9,TRUE,TRUE,145,12,15,2,8,Smithmouth,53,299,0.729691877,eajukdky
U337,3,TRUE,TRUE,107,19,5,16,18,Harperland,96,230,0.633053221,ekmqmcws
U338,8,FALSE,FALSE,112,19,14,0,16,Franklinville,11,107,0.460784314,guhumngr
U339,8,FALSE,TRUE,184,16,6,0,1,South Alicia,58,279,0.701680672,heihmkyb
U340,7,FALSE,FALSE,47,3,18,10,11,Darrellport,81,127,0.488795518,xrcrdxac
U341,2,TRUE,TRUE,193,3,5,16,0,North Edwardstad,77,266,0.683473389,dijlbuki
U342,4,FALSE,TRUE,50,6,19,10,7,Kristiehaven,24,23,0.343137255,ydddssxh
U343,1,FALSE,FALSE,147,9,1,3,19,Lake Heatherborough,51,269,0.68767507,nokbhqrh
U344,7,FALSE,FALSE,191,5,18,7,12,Port Michaeltown,61,256,0.669467787,dufazheh
U345,6,TRUE,TRUE,36,11,16,1,18,Port Arielside,38,217,0.614845938,qxyoujbe
U346,8,TRUE,FALSE,8,2,15,7,18,Kellychester,66,186,0.571428571,gteawzqx
U347,6,FALSE,TRUE,182,7,16,8,10,Mccallside,84,315,0.75210084,rvwtbvuw
U348,3,FALSE,TRUE,173,11,7,15,7,North Sherry,77,199,0.589635854,aphneerz
U349,5,TRUE,TRUE,63,16,7,13,16,Port Jonberg,45,119,0.477591036,drdbhxyr
U350,2,TRUE,FALSE,106,9,10,3,11,South Jessicafurt,37,194,0.582633053,duixkauj
U351,2,FALSE,TRUE,126,5,19,1,17,Shannonborough,65,322,0.761904762,kvnakcrb
U352,3,TRUE,TRUE,88,16,8,11,19,North John,19,121,0.480392157,lmmpjyky
U353,1,FALSE,FALSE,66,10,13,14,6,Steveland,20,-78,0.201680672,wssaitjv
U354,3,FALSE,FALSE,88,8,16,12,18,Lake Shannon,69,130,0.492997199,nghyvgkp
U355,2,FALSE,TRUE,85,1,5,19,14,Lake Amy,84,172,0.551820728,lqdrnzjm
U356,9,TRUE,FALSE,46,4,10,8,15,Diazburgh,92,253,0.665266106,hqfrbfcu
U357,7,TRUE,FALSE,69,3,9,15,2,Port Brian,38,36,0.361344538,hosedron
U358,6,FALSE,TRUE,81,13,19,15,7,Davidsonmouth,43,11,0.326330532,gminxqjj
U359,1,FALSE,FALSE,82,8,3,8,14,West Amy,1,30,0.352941176,icminart
U360,4,TRUE,TRUE,20,19,14,10,13,Vanessaland,15,0,0.31092437,msulfige
U361,7,TRUE,TRUE,92,10,7,16,19,Jeffreyside,83,243,0.651260504,dwmonqxg
U362,4,FALSE,TRUE,68,7,8,7,1,Lake Joanna,46,102,0.453781513,yiiafjph
U363,7,FALSE,TRUE,173,2,19,13,15,Erikburgh,19,172,0.551820728,edmowuns
U364,4,TRUE,TRUE,109,12,3,12,7,Stephenmouth,19,104,0.456582633,rrptbgac
U365,4,FALSE,TRUE,122,3,0,7,0,New David,44,183,0.567226891,orlhqhrb
U366,2,TRUE,TRUE,115,2,6,4,5,West Maria,85,352,0.803921569,symhbrnv
U367,9,TRUE,TRUE,161,14,5,16,5,Williamsland,72,208,0.602240896,jimcnygl
U368,6,FALSE,FALSE,136,8,12,5,3,New Amber,67,183,0.567226891,huhtntwy
U369,5,FALSE,TRUE,75,19,18,8,16,Lake Michelleport,80,164,0.540616246,oiahwozp
U370,7,TRUE,FALSE,49,10,10,5,1,Lake Jeffreyton,80,158,0.532212885,brxdhggx
U371,1,FALSE,TRUE,43,15,14,19,17,West Josephborough,16,-81,0.197478992,qewtddcs
U372,2,TRUE,FALSE,83,8,9,0,8,Caitlinview,88,295,0.724089636,mnaktomy
U373,2,FALSE,FALSE,174,7,16,6,15,North Sandra,69,264,0.680672269,djmqscak
U374,2,TRUE,FALSE,24,8,10,19,15,New Vincentton,62,27,0.348739496,swsfbgmt
U375,4,FALSE,FALSE,103,2,14,1,10,West Ashleyburgh,7,127,0.488795518,nyqniyne
U376,1,TRUE,FALSE,93,7,16,13,5,Butlerton,46,65,0.401960784,eyfmwvux
U377,9,FALSE,FALSE,29,18,6,19,3,New Jasonburgh,82,-66,0.218487395,lbennkyu
U378,9,FALSE,FALSE,13,17,7,3,19,Smithmouth,64,125,0.485994398,lnaocnjm
U379,1,FALSE,FALSE,122,19,18,0,1,Zacharyfort,51,100,0.450980392,ihptkket
U380,9,TRUE,FALSE,71,11,12,11,3,West Michaelton,97,159,0.533613445,kifaidre
U381,3,TRUE,FALSE,158,5,4,9,19,Ortegaville,65,316,0.753501401,ryzifsan
U382,3,FALSE,TRUE,53,14,0,6,17,New Brandonland,15,94,0.442577031,kryqtnrn
U383,3,FALSE,TRUE,196,16,11,12,1,Port Sarah,48,131,0.494397759,rxxqbuvg
U384,3,TRUE,FALSE,106,4,8,12,17,Lake Danielleberg,81,253,0.665266106,ktetqzar
U385,5,TRUE,TRUE,100,9,19,3,18,West Marissa,48,283,0.707282913,xbovcsfp
U386,9,FALSE,TRUE,163,18,13,14,13,West Heidishire,25,90,0.43697479,krghzsrj
U387,5,TRUE,TRUE,74,4,5,8,10,Rossside,23,170,0.549019608,nwonottr
U388,4,TRUE,TRUE,26,8,11,17,0,Rubioberg,29,-40,0.254901961,djjnyoid
U389,8,FALSE,TRUE,87,5,17,0,19,Richardhaven,31,251,0.662464986,spbcmzak
U390,7,FALSE,TRUE,166,0,10,1,3,Benjaminport,70,355,0.808123249,mlfutxqo
U391,3,TRUE,FALSE,136,0,18,11,11,Andersonport,65,231,0.634453782,exczchdq
U392,2,FALSE,TRUE,116,1,5,7,6,West Shannon,18,151,0.522408964,zjgjpxlu
U393,1,TRUE,TRUE,80,5,5,8,1,Robertchester,23,118,0.476190476,phhkyrnk
U394,1,TRUE,TRUE,155,6,12,7,6,New Becky,66,295,0.724089636,voludwkg
U395,8,FALSE,FALSE,67,18,1,6,19,West Jennastad,65,156,0.529411765,spvttvgx
U396,7,TRUE,FALSE,122,9,13,0,4,Thomasfurt,59,253,0.665266106,yyzvtopf
U397,8,TRUE,TRUE,175,0,19,0,11,West Cassandra,89,486,0.991596639,wyvxehoe
U398,7,FALSE,TRUE,99,7,17,16,4,Arielberg,3,-40,0.254901961,rfsmpxfn
U399,9,TRUE,TRUE,133,19,8,18,6,Sarashire,61,112,0.467787115,lpagmvnu
U400,1,TRUE,TRUE,161,15,0,16,15,East Brittanyfurt,31,165,0.542016807,dxdqjzei
U401,9,TRUE,FALSE,167,12,4,13,11,West Ronaldport,59,210,0.605042017,grpfcpgj
U402,4,FALSE,FALSE,133,17,13,7,3,Simpsonbury,81,137,0.50280112,hbjdvawo
U403,6,FALSE,FALSE,70,17,7,4,13,Brendaton,74,156,0.529411765,loysztrq
U404,8,FALSE,FALSE,67,8,8,12,8,East Kevinport,93,133,0.49719888,jccljoql
U405,6,TRUE,FALSE,160,0,8,3,9,Lake Valerie,31,283,0.707282913,pzjnprhn
U406,7,FALSE,TRUE,95,11,5,6,0,Tracyton,5,44,0.37254902,zvantlox
U407,3,TRUE,FALSE,87,12,10,4,3,Port Stephenmouth,11,60,0.394957983,snzmlnxe
U408,9,TRUE,TRUE,178,16,4,13,17,Rodriguezview,42,247,0.656862745,mdwimbib
U409,8,FALSE,TRUE,73,14,0,4,3,Garciaside,52,148,0.518207283,wvcnaguc
U410,5,FALSE,FALSE,26,3,10,18,13,Joshuastad,43,-28,0.271708683,romoxnzp
U411,4,TRUE,TRUE,12,0,5,9,7,Youngville,42,139,0.505602241,yieacxiv
U412,1,FALSE,TRUE,30,8,3,3,13,New Loriside,59,189,0.575630252,ljbwoadx
U413,3,FALSE,TRUE,119,17,3,11,6,North Ernestton,2,8,0.322128852,jumnppwp
U414,1,FALSE,FALSE,139,17,8,18,15,Port Joshuafurt,89,113,0.469187675,bqbfkcnd
U415,4,TRUE,TRUE,17,13,2,10,13,Saramouth,49,119,0.477591036,pmyogewq
U416,5,TRUE,TRUE,91,8,2,2,6,Johnsontown,35,237,0.642857143,pgdfyfqh
U417,7,TRUE,TRUE,115,0,15,8,16,Lake Veronicahaven,74,347,0.796918768,gabxdwmi
U418,4,FALSE,FALSE,50,11,10,10,3,Smithberg,73,44,0.37254902,neabtktl
U419,6,TRUE,TRUE,1,2,15,14,9,North Lauren,85,148,0.518207283,jvljwokt
U420,6,TRUE,FALSE,119,13,4,13,10,Robertside,57,142,0.509803922,lmreppoc
U421,3,TRUE,TRUE,61,18,11,15,19,New Monicastad,40,80,0.422969188,safznaco
U422,4,FALSE,FALSE,116,1,8,6,0,New Kylie,62,167,0.544817927,zrbkqmat
U423,7,TRUE,FALSE,107,5,17,15,14,Seanfort,91,214,0.610644258,cbatulaw
U424,5,TRUE,FALSE,43,16,1,12,12,North Debra,90,141,0.508403361,dwywouev
U425,7,TRUE,TRUE,174,5,17,15,3,Anthonyville,87,268,0.68627451,xixfxdzn
U426,5,TRUE,TRUE,107,10,5,8,10,South Jonathanmouth,76,279,0.701680672,wcqqahqu
U427,5,TRUE,TRUE,160,2,10,8,14,Fisherland,17,264,0.680672269,zxxvqpom
U428,3,FALSE,FALSE,153,12,13,12,18,Haleyfort,1,45,0.37394958,wlzftofs
U429,7,FALSE,TRUE,175,16,12,4,14,Port Jonathanland,89,343,0.791316527,kijerqmr
U430,1,TRUE,TRUE,33,19,11,16,8,Lake Jeffrey,59,16,0.333333333,ghsooyhz
U431,3,FALSE,FALSE,118,19,6,1,17,New Leahchester,75,242,0.649859944,hovzvdzh
U432,8,TRUE,TRUE,169,9,0,17,4,New Sarahton,78,246,0.655462185,qampkbgc
U433,7,FALSE,TRUE,182,10,6,17,15,Port Lindashire,41,171,0.550420168,vwrnwreq
U434,2,TRUE,FALSE,107,6,18,1,14,Port Brandonstad,69,293,0.721288515,nfaroood
U435,5,TRUE,FALSE,158,8,7,8,1,Taylortown,33,155,0.528011204,bvfjiqiz
U436,3,FALSE,TRUE,12,13,19,8,2,Abbottburgh,95,85,0.429971989,anpcwjfj
U437,4,TRUE,FALSE,34,8,17,4,15,South Christina,23,99,0.449579832,zwcqtxgs
U438,1,FALSE,FALSE,56,19,3,4,11,Hartmanburgh,92,156,0.529411765,lzlyulpv
U439,3,FALSE,FALSE,120,13,11,1,8,Lewisland,37,143,0.511204482,buqfamnw
U440,4,FALSE,FALSE,182,5,15,0,12,Davidsonberg,99,393,0.861344538,dxtpxngi
U441,8,TRUE,FALSE,52,1,15,3,18,Fosterport,3,149,0.519607843,kutmsrox
U442,3,TRUE,FALSE,140,7,5,17,9,Cranefurt,99,224,0.62464986,aqkpvocn
U443,4,TRUE,FALSE,42,3,16,15,11,Lake Monicatown,83,124,0.484593838,ahoshuhk
U444,7,FALSE,TRUE,185,3,12,13,7,Angelaton,35,185,0.570028011,lksqkpul
U445,7,TRUE,TRUE,195,16,17,0,13,Anthonybury,76,412,0.887955182,lfqhyroz
U446,5,TRUE,TRUE,81,10,17,10,3,Floydmouth,92,206,0.599439776,aqvmbewr
U447,7,FALSE,FALSE,148,18,9,0,15,Thomasburgh,66,261,0.676470588,raywebrj
U448,8,TRUE,FALSE,163,1,12,19,17,Ericfort,36,167,0.544817927,bdqynhzv
U449,6,FALSE,FALSE,59,14,14,1,6,Nicholasland,54,101,0.452380952,axexnyko
U450,3,FALSE,TRUE,40,18,6,5,1,Samanthamouth,76,101,0.452380952,wqyiqwpe
U451,3,TRUE,TRUE,41,5,11,2,1,Port Donald,34,153,0.525210084,amiteqkx
U452,7,TRUE,FALSE,115,7,17,10,14,Lake Stevenland,57,194,0.582633053,zbrzxycd
U453,6,FALSE,TRUE,151,11,6,19,19,Lake Mariahburgh,7,65,0.401960784,usbwyiiu
U454,7,TRUE,TRUE,178,0,15,4,5,Donaldstad,56,359,0.81372549,rzmpaohs
U455,5,FALSE,FALSE,47,5,0,15,15,Rayville,6,-31,0.267507003,iclgnjik
U456,8,FALSE,TRUE,110,4,2,5,4,Kaylaborough,75,272,0.691876751,ojdnhwcx
U457,4,FALSE,TRUE,1,12,12,9,7,South Juanstad,27,-26,0.274509804,lrkgnlfn
U458,9,TRUE,FALSE,164,18,5,11,12,Jonesville,30,142,0.509803922,uuhtghfh
U459,5,TRUE,TRUE,170,6,17,1,5,West Terrymouth,66,363,0.819327731,lqnhxvxs
U460,4,TRUE,TRUE,176,8,5,8,14,Danielstad,19,262,0.677871148,isaozzky
U461,7,TRUE,TRUE,67,14,13,15,14,Crawfordchester,19,43,0.371148459,tiqedgyq
U462,9,TRUE,TRUE,189,15,3,16,8,Mendezport,26,158,0.532212885,ajhjlpma
U463,1,FALSE,TRUE,169,3,12,4,9,New Kristinemouth,57,301,0.732492997,gooaxsnn
U464,8,TRUE,FALSE,137,19,4,15,3,East Ericfurt,59,83,0.427170868,hzbublgg
U465,7,FALSE,FALSE,168,2,5,10,4,East Clinton,76,234,0.638655462,fsyddlon
U466,8,FALSE,FALSE,156,11,12,16,13,Kerrland,78,154,0.526610644,xqjjbrda
U467,6,FALSE,TRUE,58,19,0,12,9,Laurenberg,90,130,0.492997199,ukkunvrz
U468,1,FALSE,TRUE,132,17,1,2,15,South Suzanne,44,240,0.647058824,qxsgwhti
U469,6,TRUE,TRUE,75,12,14,1,11,Rachelburgh,52,248,0.658263305,ollcamlc
U470,5,FALSE,TRUE,51,15,6,17,16,Richardside,54,42,0.369747899,dwlsqpyw
U471,4,TRUE,TRUE,150,3,15,9,5,West Christinemouth,6,160,0.535014006,agcusher
U472,3,TRUE,FALSE,44,11,4,16,8,North Andrea,74,65,0.401960784,jqubkflf
U473,4,FALSE,TRUE,70,12,9,17,16,Josephstad,14,-12,0.294117647,eizusmlc
U474,1,FALSE,TRUE,52,3,6,5,1,Millerstad,47,126,0.487394958,hqiujtmw
U475,6,FALSE,TRUE,160,16,5,7,16,Williamsview,98,338,0.784313725,fjpjpibp
U476,3,TRUE,TRUE,19,1,2,3,0,Lake Bradchester,68,222,0.621848739,noqkvasz
U477,4,TRUE,FALSE,104,0,4,3,13,Lake Derrick,98,385,0.850140056,pmacvayw
U478,8,TRUE,FALSE,36,19,1,14,6,Moralesmouth,80,55,0.387955182,tsjtnaes
U479,3,FALSE,FALSE,179,7,6,1,5,New Mariah,61,275,0.696078431,xbbwdmfj
U480,8,FALSE,TRUE,142,7,17,9,9,South Kaylee,57,208,0.602240896,dbjyguzw
U481,5,TRUE,FALSE,136,2,9,0,2,Petersonshire,64,306,0.739495798,fjxlhvsc
U482,3,FALSE,TRUE,27,9,12,14,10,Prestonfort,79,82,0.425770308,dbptazxd
U483,7,FALSE,TRUE,162,8,10,9,7,West Nathanmouth,97,305,0.738095238,zraipfbm
U484,8,TRUE,TRUE,19,12,18,16,18,South Rickey,98,165,0.542016807,lhjvgtnp
U485,9,FALSE,FALSE,11,8,19,10,18,East Brianland,82,105,0.457983193,annlfwnc
U486,6,TRUE,FALSE,17,6,12,2,9,Susanbury,27,104,0.456582633,eziapily
U487,3,FALSE,TRUE,85,9,13,7,6,West Joelhaven,41,112,0.467787115,stmuzfhm
U488,5,FALSE,FALSE,134,6,14,1,13,East Susanview,13,167,0.544817927,quzxwpkt
U489,4,TRUE,TRUE,33,11,17,7,9,East Danielhaven,32,91,0.43837535,yjtoaeut
U490,8,FALSE,FALSE,17,17,17,17,11,Port Kevinhaven,47,-107,0.161064426,eexzasof
U491,3,TRUE,FALSE,53,8,10,14,9,Brendanshire,58,70,0.408963585,gfgxuanc
U492,6,TRUE,TRUE,164,12,6,6,1,Cynthiamouth,8,165,0.542016807,xnxpizus
U493,7,FALSE,TRUE,194,15,6,8,12,Mooreland,97,345,0.794117647,mdsrxeeo
U494,6,TRUE,TRUE,152,7,6,14,10,Kimberlyport,9,145,0.514005602,znfwmmyn
U495,3,FALSE,FALSE,89,7,4,4,19,Port Debbiechester,68,243,0.651260504,rkpzszxd
U496,6,FALSE,FALSE,150,10,14,0,8,Lake Marcuschester,15,154,0.526610644,vffkcwiz
U497,2,TRUE,TRUE,188,10,3,6,0,Meyersside,47,270,0.68907563,wgemwtjj
U498,5,FALSE,FALSE,89,10,2,9,15,Stephaniestad,45,120,0.478991597,pvjqxwbv
U499,4,FALSE,FALSE,61,5,5,14,16,Port Eric,96,166,0.543417367,rgummtyt
U500,3,TRUE,TRUE,46,14,18,8,5,North Cynthia,58,107,0.460784314,zzxeclth
U501,1,TRUE,TRUE,51,13,19,5,17,Amandaborough,25,135,0.5,izdfgfec
U502,5,TRUE,TRUE,92,6,15,15,18,Moodyfurt,62,206,0.599439776,evuqtxrv
U503,9,TRUE,FALSE,11,12,18,6,0,Lake Lisa,78,79,0.421568627,dzdyeuem
U504,3,FALSE,FALSE,5,12,9,14,15,Wilsonmouth,50,-32,0.266106443,fifktiee
U505,1,FALSE,TRUE,94,5,1,18,15,North Jonathon,40,94,0.442577031,dizofbpu
U506,6,FALSE,TRUE,156,17,3,2,12,South David,44,255,0.668067227,kdwrvwvp
U507,8,FALSE,TRUE,149,12,3,12,4,Hollandmouth,40,129,0.491596639,eoonbbwx
U508,6,FALSE,FALSE,131,13,17,19,11,Wagnerhaven,68,45,0.37394958,gosckelt
U509,7,TRUE,FALSE,43,11,15,9,7,Anthonychester,42,51,0.382352941,fzsjaork
U510,4,TRUE,FALSE,44,8,10,16,2,West Kristibury,81,54,0.386554622,ppynyyba
U511,9,FALSE,TRUE,102,0,1,17,5,Johnsonbury,97,217,0.614845938,enqzrypz
U512,6,TRUE,FALSE,74,17,1,10,1,New Sandraville,53,60,0.394957983,sdbtvjby
U513,7,TRUE,TRUE,13,2,9,13,1,Shawnberg,12,-2,0.308123249,mraxpfsy
U514,8,FALSE,FALSE,51,3,19,10,4,North Brittany,36,6,0.319327731,bldthmbx
U515,8,FALSE,FALSE,91,16,10,1,12,North Thomastown,71,199,0.589635854,fpyoqwws
U516,4,TRUE,FALSE,176,14,10,3,1,Lake Jeffery,63,245,0.654061625,iusmiuyl
U517,8,TRUE,TRUE,100,18,15,15,18,New Tammy,99,234,0.638655462,iktovbla
U518,1,TRUE,FALSE,10,17,9,1,4,Madelineview,46,61,0.396358543,oteepnkm
U519,3,FALSE,TRUE,43,1,6,14,19,West Thomasshire,86,209,0.603641457,glpebohb
U520,2,TRUE,TRUE,87,3,12,0,19,West Nicholas,57,361,0.816526611,bhrvimej
U521,8,FALSE,FALSE,51,19,15,3,10,Port Sharon,63,88,0.434173669,rfgbenms
U522,7,TRUE,TRUE,82,4,17,16,12,Jeanetteland,66,174,0.554621849,wutawged
U523,2,FALSE,FALSE,48,7,7,9,13,Port Robertborough,36,50,0.380952381,tyohgxwl
U524,9,FALSE,FALSE,195,11,19,9,15,South David,36,177,0.558823529,yifrutma
U525,8,FALSE,TRUE,191,16,12,2,10,Edwardbury,62,307,0.740896359,ctbmdxoq
U526,5,TRUE,TRUE,190,10,4,3,18,North Lisa,5,312,0.74789916,tnbqtceq
U527,8,TRUE,TRUE,15,3,11,7,0,Ronaldville,34,92,0.43977591,qroqahhm
U528,3,TRUE,TRUE,16,17,13,19,12,Collinsside,72,25,0.345938375,btjrkvxj
U529,9,FALSE,FALSE,89,17,9,7,12,Nicholasview,70,134,0.49859944,yftwxakp
U530,9,FALSE,TRUE,38,2,15,4,4,East Monique,8,62,0.397759104,nmdwffiv
U531,6,FALSE,TRUE,37,9,3,13,12,Brownbury,29,36,0.361344538,prvrimkx
U532,4,TRUE,TRUE,135,19,7,19,18,Port Pamela,7,48,0.378151261,qnvbqebs
U533,2,FALSE,FALSE,69,2,0,0,5,New Troyburgh,81,250,0.661064426,evalklzw
U534,6,TRUE,TRUE,90,11,3,8,16,Lake Elizabeth,34,209,0.603641457,mcnzurlj
U535,4,TRUE,TRUE,26,3,9,5,18,Port Christinaburgh,87,315,0.75210084,nryjebob
U536,1,FALSE,FALSE,4,14,8,6,5,Thompsonberg,81,47,0.3767507,rmmgbncl
U537,1,TRUE,TRUE,178,10,6,19,16,Cranebury,22,152,0.523809524,ruaubfaq
U538,9,TRUE,FALSE,165,12,11,15,15,South Carrieburgh,37,150,0.521008403,nwtwjypx
U539,8,FALSE,FALSE,144,19,0,18,17,Josephburgh,50,70,0.408963585,tuabylon
U540,6,TRUE,TRUE,95,17,11,5,11,Reginatown,21,147,0.516806723,txpgkenu
U541,6,FALSE,FALSE,32,8,5,9,9,Port Matthewfurt,33,15,0.331932773,tkeydyij
U542,4,TRUE,FALSE,147,10,13,1,16,Harrisstad,80,359,0.81372549,cbdvkipt
U543,5,TRUE,FALSE,114,0,17,13,6,Stephanieshire,3,46,0.37535014,lrimcabx
U544,4,FALSE,TRUE,160,4,7,6,6,Carrborough,11,176,0.557422969,kcoynozb
U545,5,TRUE,TRUE,47,17,12,8,14,West Kylechester,4,46,0.37535014,koqnmvhb
U546,2,FALSE,FALSE,100,19,13,1,5,South Allenport,88,174,0.554621849,mrisxzjf
U547,5,FALSE,TRUE,105,16,17,5,12,Larsonbury,84,229,0.631652661,gpxnsebf
U548,5,FALSE,TRUE,27,16,16,13,0,North Amyland,67,-21,0.281512605,saumhnzc
U549,7,FALSE,FALSE,66,8,1,0,16,South Michaelfort,47,212,0.607843137,huyaktwk
U550,7,FALSE,FALSE,93,1,10,6,6,Mirandachester,59,170,0.549019608,zdsxhudr
U551,1,FALSE,TRUE,71,11,3,5,11,Marychester,7,81,0.424369748,lsikyjsb
U552,1,FALSE,TRUE,90,13,8,3,7,Lake David,13,92,0.43977591,dorhqrjv
U553,3,FALSE,TRUE,120,14,6,16,16,North Heatherfurt,12,38,0.364145658,qgnrdjmm
U554,9,FALSE,FALSE,17,0,12,9,10,Robertville,36,43,0.371148459,nxwhiqpy
U555,2,FALSE,FALSE,44,19,15,18,13,South Pamland,91,-10,0.296918768,levjqayz
U556,6,FALSE,FALSE,1,0,2,9,14,Coryshire,29,47,0.3767507,bvihkklb
U557,4,FALSE,FALSE,94,14,17,2,13,Millerbury,70,183,0.567226891,suzjdhvp
U558,3,TRUE,TRUE,124,6,4,10,8,Maxwelltown,8,148,0.518207283,puwnlrsc
